,https://news.umich.edu/keep-your-distance-feeling-threatened-informed-about-covid-19-predicted-adequate-spacing/
,https://news.umich.edu/
,https://publicaffairs.vpcomm.umich.edu/key-issues/
,https://michiganross.umich.edu/news/sec-cites-michigan-ross-research-proposed-insider-giving-tax-rule
,https://www.wired.com/story/a-pandemic-historian-warns-us-all-to-stop-looking-at-the-past/
,https://www.freep.com/story/opinion/contributors/2022/01/13/home-ownership-detroit-mortgages-low-income-housing/9095057002/
,https://news.umich.edu/vaccine-mandate-will-likely-have-little-impact-on-health-care-worker-staffing-shortage/
,https://news.umich.edu/u-m-economic-expert-others-find-views-on-politics-science-have-driven-public-response-to-pandemic/
,https://publicengagement.umich.edu/
,https://www.freep.com/story/news/politics/2022/01/23/michigan-voters-abortion/6607323001/
,https://www.washingtonpost.com/education/2022/01/22/college-enrollment-drop/
,https://www.nytimes.com/2022/01/22/us/omicron-cases-us-deaths.html
,http://thetechtalk.org/energy/a-breakthrough-in-battery-technology-has-quadrupled-the-range-of-electric-vehicles/291/
,https://news.umich.edu/in-the-news/
,https://news.umich.edu/coronavirus/
,https://www.youtube.com/watch?v=oR02LKXzetQ
,https://www.youtube.com/watch?v=s8_htS5hqak
,https://www.youtube.com/watch?v=Yj9uI_VYePc
,https://www.youtube.com/playlist?list=PLtOyfg1Cekg4aq6dANR_KXSTycDxb6JSL
,http://events.umich.edu/event/89829
,http://events.umich.edu/event/90497
,http://events.umich.edu/event/88949
,http://events.umich.edu/
,https://www.honors.umich.edu/
,https://ro.umich.edu/calendars
,https://umdearborn.edu/
,https://umflint.edu/
,http://regents.umich.edu/
,tel:+1-734-764-1817
,https://careers.umich.edu/
,http://espanol.umich.edu/
,http://news.umich.edu/zh-hans/
,http://news.umich.edu/pt-br/
,http://news.umich.edu/hi/
,http://facebook.com/universityofmichigan
,http://twitter.com/umich
,http://youtube.com/um
,http://instagram.com/uofmichigan
,http://www.linkedin.com/edu/school?id=18633&trk=edu-ca-head-title
,https://obp.umich.edu/mandatory-reporting/budget-transparency/
,https://obp.umich.edu/mandatory-reporting/campus-safety/
